[2026-06-08 17:11:33.643][INF][Px18108][Tx12757] load resource\template\infrast
[2026-06-08 17:11:33.645][TRC][Px18108][Tx12757] asst::TemplResource::load | leave, 1 ms
[2026-06-08 17:11:33.645][TRC][Px18108][Tx12757] asst::ItemConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.646][TRC][Px18108][Tx12757] asst::ItemConfig::parse | enter
[2026-06-08 17:11:33.646][TRC][Px18108][Tx12757] asst::ItemConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.648][TRC][Px18108][Tx12757] asst::ItemConfig :: asst::AbstractConfig::load | leave, 2 ms
[2026-06-08 17:11:33.648][TRC][Px18108][Tx12757] asst::TemplResource::load | enter
[2026-06-08 17:11:33.648][INF][Px18108][Tx12757] load resource\template\items
[2026-06-08 17:11:33.650][TRC][Px18108][Tx12757] asst::TemplResource::load | leave, 2 ms
[2026-06-08 17:11:33.650][TRC][Px18108][Tx12757] asst::StageDropsConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.657][TRC][Px18108][Tx12757] asst::StageDropsConfig::parse | enter
[2026-06-08 17:11:33.665][TRC][Px18108][Tx12757] asst::StageDropsConfig::parse | leave, 6 ms
[2026-06-08 17:11:33.667][TRC][Px18108][Tx12757] asst::StageDropsConfig :: asst::AbstractConfig::load | leave, 15 ms
[2026-06-08 17:11:33.667][TRC][Px18108][Tx12757] asst::TilePack :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.679][TRC][Px18108][Tx12757] asst::TilePack::parse | enter
[2026-06-08 17:11:33.683][TRC][Px18108][Tx12757] asst::TilePack::parse | leave, 5 ms
[2026-06-08 17:11:33.687][TRC][Px18108][Tx12757] asst::TilePack :: asst::AbstractConfig::load | leave, 20 ms
[2026-06-08 17:11:33.687][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:11:33.693][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | leave, 6 ms
[2026-06-08 17:11:33.693][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:11:33.700][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | leave, 6 ms
[2026-06-08 17:11:33.700][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:11:33.707][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | leave, 6 ms
[2026-06-08 17:11:33.707][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:11:33.711][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | leave, 3 ms
[2026-06-08 17:11:33.711][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:11:33.715][TRC][Px18108][Tx12757] asst::RoguelikeCopilotConfig::load | leave, 4 ms
[2026-06-08 17:11:33.715][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.717][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:11:33.720][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | leave, 2 ms
[2026-06-08 17:11:33.720][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 4 ms
[2026-06-08 17:11:33.720][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.721][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:11:33.723][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | leave, 2 ms
[2026-06-08 17:11:33.723][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 3 ms
[2026-06-08 17:11:33.723][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.725][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:11:33.728][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | leave, 2 ms
[2026-06-08 17:11:33.728][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 4 ms
[2026-06-08 17:11:33.728][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.730][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:11:33.732][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | leave, 2 ms
[2026-06-08 17:11:33.732][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 4 ms
[2026-06-08 17:11:33.732][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.735][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:11:33.737][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig::parse | leave, 3 ms
[2026-06-08 17:11:33.738][TRC][Px18108][Tx12757] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 5 ms
[2026-06-08 17:11:33.738][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.738][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | enter
[2026-06-08 17:11:33.738][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.738][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.739][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.740][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | enter
[2026-06-08 17:11:33.740][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.740][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.740][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.740][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | enter
[2026-06-08 17:11:33.741][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.741][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.741][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.741][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | enter
[2026-06-08 17:11:33.741][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.741][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.741][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | enter
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.742][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.743][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.744][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeStageEncounterConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig::parse | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig::parse | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeMapConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeFoldartalConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeFoldartalConfig::parse | enter
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeFoldartalConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeFoldartalConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.745][TRC][Px18108][Tx12757] asst::RoguelikeCollapsalParadigmConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::RoguelikeCollapsalParadigmConfig::parse | enter
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::RoguelikeCollapsalParadigmConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::RoguelikeCollapsalParadigmConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::RoguelikeCoppersConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::RoguelikeCoppersConfig::parse | enter
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::RoguelikeCoppersConfig::parse | leave, 0 ms
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::RoguelikeCoppersConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:11:33.746][INF][Px18108][Tx12757] asst::ResourceLoader::load ret 1
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::ResourceLoader::load | leave, 293 ms
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::ResourceLoader::load | enter
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::AvatarCacheManager::load | enter
[2026-06-08 17:11:33.746][INF][Px18108][Tx12757] already loaded cache\avatars
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] asst::AvatarCacheManager::load | leave, 0 ms
[2026-06-08 17:11:33.746][TRC][Px18108][Tx12757] TaskData::load | enter
[2026-06-08 17:11:33.748][TRC][Px18108][Tx12757] asst::TaskData::parse | enter
[2026-06-08 17:11:33.748][TRC][Px18108][Tx12757] asst::TaskData::lazy_parse | enter
[2026-06-08 17:11:33.751][TRC][Px18108][Tx12757] asst::TaskData::lazy_parse | leave, 3 ms
[2026-06-08 17:11:33.838][TRC][Px18108][Tx12757] asst::TaskData::parse | leave, 89 ms
[2026-06-08 17:11:33.838][TRC][Px18108][Tx12757] TaskData::load | leave, 91 ms
[2026-06-08 17:11:33.839][INF][Px18108][Tx12757] asst::ResourceLoader::load ret 1
[2026-06-08 17:11:33.839][TRC][Px18108][Tx12757] asst::ResourceLoader::load | leave, 92 ms
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::ResourceLoader::load | enter
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OnnxSessions::load | enter
[2026-06-08 17:12:03.799][INF][Px18108][Tx44792] record path resource\onnx\skill_ready_cls.onnx
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OnnxSessions::load | leave, 0 ms
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OnnxSessions::load | enter
[2026-06-08 17:12:03.799][INF][Px18108][Tx44792] record path resource\onnx\deploy_direction_cls.onnx
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OnnxSessions::load | leave, 0 ms
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OnnxSessions::load | enter
[2026-06-08 17:12:03.799][INF][Px18108][Tx44792] record path resource\onnx\operators_det.onnx
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OnnxSessions::load | leave, 0 ms
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OcrPack::load | enter
[2026-06-08 17:12:03.799][INF][Px18108][Tx44792] load resource\PaddleOCR
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OcrPack::load | leave, 0 ms
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OcrPack::load | enter
[2026-06-08 17:12:03.799][INF][Px18108][Tx44792] load resource\PaddleCharOCR
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::OcrPack::load | leave, 0 ms
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::GeneralConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:03.799][TRC][Px18108][Tx44792] asst::GeneralConfig::parse | enter
[2026-06-08 17:12:03.800][TRC][Px18108][Tx44792] asst::GeneralConfig::parse | leave, 0 ms
[2026-06-08 17:12:03.800][TRC][Px18108][Tx44792] asst::GeneralConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:12:03.800][TRC][Px18108][Tx44792] asst::RecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:03.808][TRC][Px18108][Tx44792] asst::RecruitConfig::parse | enter
[2026-06-08 17:12:03.808][TRC][Px18108][Tx44792] asst::RecruitConfig::clear | enter
[2026-06-08 17:12:03.809][TRC][Px18108][Tx44792] asst::RecruitConfig::clear | leave, 0 ms
[2026-06-08 17:12:03.809][TRC][Px18108][Tx44792] asst::RecruitConfig::parse | leave, 0 ms
[2026-06-08 17:12:03.809][TRC][Px18108][Tx44792] asst::RecruitConfig :: asst::AbstractConfig::load | leave, 8 ms
[2026-06-08 17:12:03.809][TRC][Px18108][Tx44792] asst::BattleDataConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:03.824][TRC][Px18108][Tx44792] asst::BattleDataConfig::parse | enter
[2026-06-08 17:12:03.829][TRC][Px18108][Tx44792] asst::BattleDataConfig::parse | leave, 3 ms
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] asst::BattleDataConfig :: asst::AbstractConfig::load | leave, 21 ms
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] asst::OcrConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] asst::OcrConfig::parse | enter
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] asst::OcrConfig::parse | leave, 0 ms
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] asst::OcrConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] asst::AvatarCacheManager::load | enter
[2026-06-08 17:12:03.830][INF][Px18108][Tx44792] already loaded cache\avatars
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] asst::AvatarCacheManager::load | leave, 0 ms
[2026-06-08 17:12:03.830][TRC][Px18108][Tx44792] TaskData::load | enter
[2026-06-08 17:12:03.863][TRC][Px18108][Tx44792] asst::TaskData::parse | enter
[2026-06-08 17:12:03.863][TRC][Px18108][Tx44792] asst::TaskData::lazy_parse | enter
[2026-06-08 17:12:03.876][TRC][Px18108][Tx44792] asst::TaskData::lazy_parse | leave, 13 ms
[2026-06-08 17:12:03.954][TRC][Px18108][Tx44792] asst::TaskData::parse | leave, 92 ms
[2026-06-08 17:12:03.960][TRC][Px18108][Tx44792] TaskData::load | leave, 130 ms
[2026-06-08 17:12:03.961][TRC][Px18108][Tx44792] asst::TemplResource::load | enter
[2026-06-08 17:12:03.961][INF][Px18108][Tx44792] load resource\template
[2026-06-08 17:12:03.992][TRC][Px18108][Tx44792] asst::TemplResource::load | leave, 31 ms
[2026-06-08 17:12:03.992][TRC][Px18108][Tx44792] asst::InfrastConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.002][TRC][Px18108][Tx44792] asst::InfrastConfig::parse | enter
[2026-06-08 17:12:04.004][TRC][Px18108][Tx44792] asst::InfrastConfig::parse | leave, 2 ms
[2026-06-08 17:12:04.004][TRC][Px18108][Tx44792] asst::InfrastConfig :: asst::AbstractConfig::load | leave, 11 ms
[2026-06-08 17:12:04.004][TRC][Px18108][Tx44792] asst::TemplResource::load | enter
[2026-06-08 17:12:04.004][INF][Px18108][Tx44792] load resource\template\infrast
[2026-06-08 17:12:04.007][TRC][Px18108][Tx44792] asst::TemplResource::load | leave, 1 ms
[2026-06-08 17:12:04.007][TRC][Px18108][Tx44792] asst::ItemConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.016][TRC][Px18108][Tx44792] asst::ItemConfig::parse | enter
[2026-06-08 17:12:04.016][TRC][Px18108][Tx44792] asst::ItemConfig::parse | leave, 0 ms
[2026-06-08 17:12:04.017][TRC][Px18108][Tx44792] asst::ItemConfig :: asst::AbstractConfig::load | leave, 9 ms
[2026-06-08 17:12:04.017][TRC][Px18108][Tx44792] asst::TemplResource::load | enter
[2026-06-08 17:12:04.017][INF][Px18108][Tx44792] load resource\template\items
[2026-06-08 17:12:04.019][TRC][Px18108][Tx44792] asst::TemplResource::load | leave, 2 ms
[2026-06-08 17:12:04.019][TRC][Px18108][Tx44792] asst::StageDropsConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.034][TRC][Px18108][Tx44792] asst::StageDropsConfig::parse | enter
[2026-06-08 17:12:04.041][TRC][Px18108][Tx44792] asst::StageDropsConfig::parse | leave, 6 ms
[2026-06-08 17:12:04.044][TRC][Px18108][Tx44792] asst::StageDropsConfig :: asst::AbstractConfig::load | leave, 24 ms
[2026-06-08 17:12:04.044][TRC][Px18108][Tx44792] asst::TilePack :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.069][TRC][Px18108][Tx44792] asst::TilePack::parse | enter
[2026-06-08 17:12:04.075][TRC][Px18108][Tx44792] asst::TilePack::parse | leave, 5 ms
[2026-06-08 17:12:04.078][TRC][Px18108][Tx44792] asst::TilePack :: asst::AbstractConfig::load | leave, 34 ms
[2026-06-08 17:12:04.079][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:12:04.084][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | leave, 6 ms
[2026-06-08 17:12:04.084][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:12:04.092][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | leave, 6 ms
[2026-06-08 17:12:04.092][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:12:04.099][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | leave, 7 ms
[2026-06-08 17:12:04.099][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:12:04.102][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | leave, 3 ms
[2026-06-08 17:12:04.102][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | enter
[2026-06-08 17:12:04.107][TRC][Px18108][Tx44792] asst::RoguelikeCopilotConfig::load | leave, 4 ms
[2026-06-08 17:12:04.107][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.108][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:12:04.111][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | leave, 2 ms
[2026-06-08 17:12:04.112][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 4 ms
[2026-06-08 17:12:04.112][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.113][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:12:04.115][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | leave, 2 ms
[2026-06-08 17:12:04.116][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 3 ms
[2026-06-08 17:12:04.116][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.117][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:12:04.120][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | leave, 3 ms
[2026-06-08 17:12:04.120][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 4 ms
[2026-06-08 17:12:04.120][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.121][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:12:04.124][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | leave, 3 ms
[2026-06-08 17:12:04.124][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 4 ms
[2026-06-08 17:12:04.126][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.127][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | enter
[2026-06-08 17:12:04.131][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig::parse | leave, 3 ms
[2026-06-08 17:12:04.131][TRC][Px18108][Tx44792] asst::RoguelikeRecruitConfig :: asst::AbstractConfig::load | leave, 5 ms
[2026-06-08 17:12:04.131][TRC][Px18108][Tx44792] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.132][TRC][Px18108][Tx44792] asst::RoguelikeShoppingConfig::parse | enter
[2026-06-08 17:12:04.132][TRC][Px18108][Tx44792] asst::RoguelikeShoppingConfig::parse | leave, 0 ms
[2026-06-08 17:12:04.132][TRC][Px18108][Tx44792] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | leave, 0 ms
[2026-06-08 17:12:04.132][TRC][Px18108][Tx44792] asst::RoguelikeShoppingConfig :: asst::AbstractConfig::load | enter
[2026-06-08 17:12:04.132][TRC][Px18108][Tx44792] asst::RoguelikeShoppingConfig::parse | enter
[2026-06-08 17:12:04.133][TRC][Px18108][Tx44792] asst::RoguelikeShoppingConfig::parse | leave, 0 ms
